relative_time,AccX,AccY,AccZ
43220,,-11.77947235107422,
43221,0.1490390598773956,,-0.393846184015274
43240,-1.3353660106658936,-10.144232749938965,-0.7577648162841797
43260,-1.9841946363449097,-8.846575736999512,-1.380257248878479
43280,-2.589927673339844,-7.740454196929932,-2.1799206733703613
43300,-3.181295394897461,-6.253654956817627,-2.93888258934021
43319,,-4.474762916564941,
43320,-2.477400302886963,,-3.705027103424072
43339,-0.1574187576770782,-4.010287761688232,-2.560598611831665
43359,1.9446903467178345,-6.143521785736084,-2.0649988651275635
43379,3.311779499053955,-7.592013359069824,-2.0626046657562256
43399,3.508104085922241,-9.485827445983888,-2.855085611343384
43419,2.253542423248291,-11.259930610656738,-3.250128746032715
43438,,-11.310209274291992,
43439,-0.9187749028205872,,-4.076128482818604
43458,,-10.84812831878662,
43459,-3.4997243881225586,,-4.981136798858643
43478,-3.490147590637207,-10.36449909210205,-4.7584757804870605
43498,-3.0137014389038086,-10.723628997802734,-4.243722438812256
43518,-1.9195512533187864,-10.33098030090332,-4.1647138595581055
43537,,-9.528923034667969,
43538,-0.8780734539031982,,-4.042609691619873
43557,,-8.245630264282227,
43558,-0.0472854822874069,,-3.681085109710693
43580,0.6302735805511475,-6.84981107711792,-2.948459386825561
43630,1.22642982006073,-5.643133640289307,-1.3443442583084106
43698,,-2.4468741416931152,1.1121066808700562
43719,-2.321777105331421,-10.56800651550293,-4.301183223724365
43763,,-13.199234008789062,
43764,-1.2132617235183716,,-3.647566318511963
43830,,-16.115371704101562,
43831,-1.0743980407714844,,-0.4704606235027313
43916,1.9375077486038208,-17.38190460205078,-0.3890577852725982
43963,,-7.316680431365967,-1.708262920379639
43964,-1.569997787475586,,
44030,-2.2020668983459477,-4.944026470184326,-3.47039532661438
44114,,-5.0876784324646,
44115,1.566406488418579,,-2.457648038864136
44164,-3.291428804397583,-10.481815338134766,-4.86142635345459
44230,-2.4199392795562744,-10.022128105163574,-4.523844242095947
44297,0.2448071241378784,-8.04930591583252,-4.088099479675293
44364,0.8050503134727478,-2.3343467712402344,1.483207941055298
44451,,-9.083600997924805,
44452,-3.9211037158966064,,-3.796006679534912
44497,2.713229179382324,-14.209587097167969,2.40736985206604
44564,3.1920695304870605,-17.322050094604492,-1.8351556062698364
44650,-2.695272445678711,-10.89601230621338,-2.014720678329468
44710,,-6.325480937957764,-2.1775264739990234
44711,-2.2475569248199463,,
44763,2.5264813899993896,-6.950367450714111,-3.3937809467315674
44830,,-11.59990692138672,-3.489548921585083
44831,0.7906851172447205,,-4.507084846496582
44897,-3.7175967693328857,-9.90241813659668,-5.182249546051025
44963,,-6.184223175048828,
44964,1.1546037197113037,,-3.405751943588257
45031,1.6214730739593506,-3.263296842575073,1.9500772953033447
45097,-5.460575580596924,-10.828974723815918,-5.924452304840088
45185,-0.4135983288288116,-14.022839546203612,1.868674397468567
45284,-1.7495628595352173,-11.942277908325195,-1.780089020729065
45364,,-3.383007049560547,-2.663549423217773
45365,-2.053626537322998,,
45431,4.214393615722656,-9.279925346374512,-4.10246467590332
45497,-4.117428302764893,-11.322179794311523,-5.196614742279053
45564,-2.1996726989746094,-10.232817649841309,-5.275623321533203
45630,,-5.16429328918457,
45631,0.9917980432510376,,0.8463503122329712
45697,-1.026513934135437,-2.2673089504241943,1.9381062984466555
45701,-3.751115560531616,-11.717223167419434,-6.329071998596191
45763,,-15.902287483215332,
45764,-4.093486309051514,,-4.67946720123291
45830,3.067570924758911,-15.7107515335083,1.499967336654663
45899,,-14.678850173950195,
45900,1.3293805122375488,,-1.655590534210205
45963,,-6.54574728012085,
45964,-2.7670986652374268,,-2.778470993041992
46030,-1.5987281799316406,-4.38617753982544,-1.6915035247802734
46097,2.6821043491363525,-8.738836288452148,-2.93888258934021
46164,-3.581127166748047,-11.487380027770996,-3.535038709640503
46230,,-9.770736694335938,
46231,-1.2372037172317505,,-4.222174644470215
46297,1.6813281774520874,-5.571307182312012,0.1687912195920944
46364,-3.794211149215698,-5.693411827087402,-1.804031014442444
46430,,-14.257471084594728,
46431,-3.468599796295166,,-1.279700756072998
46497,3.022081136703491,-15.15769100189209,0.6428431272506714
46563,,-11.87045192718506,-2.2445640563964844
46564,-1.7423802614212036,,-1.9979612827301023
46631,-2.2379801273345947,-5.863399982452393,-2.2373814582824707
46694,-1.2348095178604126,-5.341464042663574,-1.902193307876587
46763,,-11.23838233947754,
46764,1.6502034664154053,-11.154585838317873,-3.5470097064971924
46830,,-10.493785858154297,-4.63397741317749
46831,-2.5276784896850586,,
46897,,-10.54645824432373,
46898,-1.4383167028427124,-9.100360870361328,-4.780023574829102
46964,0.1538274586200714,-2.827552318572998,1.9405004978179927
47030,,-5.770026206970215,-3.999513864517212
47031,-1.4981716871261597,,-3.137601375579834
47100,,-14.590265274047852,
47101,-3.4135329723358154,,-0.5566518902778625
47163,,-17.01080322265625,
47164,3.730764865875244,-16.46971321105957,-2.009932279586792
47250,-1.371279001235962,-12.054805755615234,-2.0817582607269287
47298,-3.1669301986694336,-4.414907932281494,-2.7545289993286133
47364,,-6.110002517700195,
47365,-1.347337007522583,-7.42681360244751,-1.478419542312622
47430,4.439448356628418,-11.571176528930664,-2.78086519241333
47497,-3.401561975479126,-12.07156467437744,-4.50947904586792
47563,,-7.936778545379639,
47564,0.2663549482822418,,-2.9700071811676025
47630,,-2.518700122833252,
47631,0.5871779918670654,,2.0171148777008057
47697,-2.9418752193450928,-7.745242595672607,-3.640383720397949
47725,-3.4973301887512207,-15.512032508850098,-1.1743559837341309
47822,,-15.67962646484375,
47823,3.199252128601074,-17.410634994506836,1.7345991134643557
47897,-2.305017709732056,-9.825803756713867,-1.4927847385406494
47981,-2.18770170211792,-4.642356872558594,-2.3953988552093506
48030,2.964620351791382,-9.981427192687988,-2.668337821960449
48097,-1.7495628595352173,-11.283872604370115,-4.523844242095947
48163,,-11.571176528930664,
48164,-2.803011655807495,,-4.413711071014404
48230,-0.1310825496912002,-7.769184589385986,-3.22139835357666
48300,0.4435258507728576,-3.1316158771514893,1.5310919284820557
48363,,-8.492233276367188,
48364,-3.327341794967652,-10.01494598388672,-4.935647010803223
48430,-0.5692214369773865,-14.698003768920898,-0.3531447649002075
48497,2.1338322162628174,-17.80567741394043,-1.7537527084350586
48563,,-9.272743225097656,
48564,-1.6178817749023438,-7.924807548522949,-2.7090392112731934
48615,,-6.349422931671143,
48616,-2.1948843002319336,,-0.6476315855979919
48633,,-6.672640323638916,
48634,-0.7439981698989868,,-0.8391677141189575
48653,0.6159083843231201,-7.687781810760498,-1.7896658182144165
48673,2.421136379241944,-9.44991397857666,-3.163937568664551
48693,2.550423383712769,-11.085153579711914,-3.5470097064971924
48713,-0.4926069974899292,-11.125855445861816,-3.535038709640503
48732,,-9.674968719482422,-4.200626850128174
48733,-3.001730442047119,,
48752,,-9.100360870361328,
48753,-3.1980550289154053,,-4.81593656539917
48772,-2.45824670791626,-9.75637149810791,-5.342660903930664
48792,,-10.041281700134276,
48793,-2.1254525184631348,,-5.2684407234191895
48812,-1.687313675880432,-9.890447616577148,-4.993107795715332
48832,-0.4566939771175384,-8.506598472595215,-3.997119665145874
48852,0.8098387122154236,-6.327875137329102,-2.1990742683410645
48871,1.2623428106307983,-4.812345504760742,0.1879448294639587
48891,0.7595604658126831,-3.806780815124512,1.543063044548035
